ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2017-09-22,70127,17.24,73.8,81.0,68.0,11.5,0.0,Friday,9
2017-09-23,62687,21.88,76.5,86.0,68.0,10.0,0.0,Saturday,9
2017-09-24,57458,18.54,79.5,91.0,70.0,3.5,0.0,Sunday,9
2017-09-25,69200,14.69,77.5,91.0,71.1,5.5,0.0,Monday,9
2017-09-26,71518,14.12,73.7,86.0,68.0,5.6,0.0,Tuesday,9
2017-09-27,69897,14.35,75.0,84.0,68.0,7.2,0.0,Wednesday,9
2017-09-28,70883,14.31,74.1,84.0,68.0,11.8,0.0,Thursday,9
2017-09-29,67177,14.83,63.3,77.0,57.0,9.0,0.0,Friday,9
2017-09-30,50153,15.51,62.1,70.0,55.9,9.4,0.0,Saturday,9
2017-10-01,55505,20.98,58.8,70.0,52.0,6.8,0.0,Sunday,10
2017-10-02,65511,16.06,64.5,73.9,52.0,4.8,0.0,Monday,10
2017-10-03,69105,15.44,64.0,73.9,55.9,5.2,0.0,Tuesday,10
2017-10-04,71454,17.48,64.8,75.0,57.9,6.8,0.0,Wednesday,10
2017-10-05,70174,15.33,73.0,84.0,57.9,9.5,0.0,Thursday,10
2017-10-06,70257,26.95,74.7,84.0,66.0,7.0,0.0,Friday,10
2017-10-07,63635,26.91,72.4,82.0,66.0,6.4,0.0,Saturday,10
2017-10-08,41044,27.23,74.0,82.0,66.0,9.3,0.0,Sunday,10
2017-10-09,38391,15.03,73.9,80.1,71.1,9.0,0.39,Monday,10
2017-10-10,74118,15.89,75.1,81.0,69.1,8.4,0.21,Tuesday,10
2017-10-11,63589,15.35,70.8,81.0,68.0,7.0,0.0,Wednesday,10
2017-10-12,61248,21.16,62.7,78.1,59.0,14.4,0.07,Thursday,10
2017-10-13,67020,17.57,59.1,68.0,53.1,11.2,0.03,Friday,10
2017-10-14,58777,22.4,65.7,73.0,53.1,6.6,0.03,Saturday,10
2017-10-15,56529,16.61,69.8,75.0,62.1,6.8,0.0,Sunday,10
2017-10-16,61730,13.43,62.6,75.0,55.0,14.0,0.01,Monday,10
2017-10-17,64480,14.58,51.8,71.1,45.0,8.7,0.0,Tuesday,10
2017-10-18,70234,16.48,60.0,73.9,45.0,6.2,0.0,Wednesday,10
2017-10-19,72311,15.96,64.7,73.9,52.0,7.9,0.0,Thursday,10
2017-10-20,72173,17.64,66.9,73.9,57.9,9.7,0.0,Friday,10
2017-10-21,65874,18.13,67.7,79.0,59.0,4.6,0.0,Saturday,10
2017-10-22,62150,20.69,66.7,75.9,57.9,4.5,0.0,Sunday,10
2017-10-23,69274,16.22,66.9,75.9,57.9,7.1,0.0,Monday,10
2017-10-24,48077,13.25,70.8,75.9,61.0,17.4,0.04,Tuesday,10
2017-10-25,71287,16.32,64.8,75.9,61.0,5.5,0.09,Wednesday,10
2017-10-26,64003,14.97,58.0,68.0,53.1,10.5,0.0,Thursday,10
2017-10-27,69268,18.72,55.7,63.0,51.1,8.9,0.0,Friday,10
2017-10-28,61348,21.18,60.9,68.0,51.1,9.0,0.0,Saturday,10
2017-10-29,9537,14.53,64.0,68.0,54.0,10.3,0.1,Sunday,10
2017-10-30,49247,13.98,57.1,68.0,46.9,15.9,2.79,Monday,10
2017-10-31,60242,13.94,53.8,62.1,46.9,13.2,0.05,Tuesday,10
2017-11-01,60773,14.49,51.4,57.9,46.9,7.8,0.0,Wednesday,11
2017-11-02,70810,15.93,63.0,72.0,46.9,6.7,0.0,Thursday,11
2017-11-03,71818,17.54,66.1,75.0,57.9,7.6,0.0,Friday,11
2017-11-04,53435,21.42,53.1,75.0,48.0,10.3,0.0,Saturday,11
2017-11-05,34943,14.42,54.8,61.0,48.0,7.8,0.02,Sunday,11
2017-11-06,57606,14.3,62.6,66.0,52.0,7.8,0.08,Monday,11
2017-11-07,36362,14.38,48.0,66.0,42.1,10.3,0.0,Tuesday,11
2017-11-08,54211,14.71,43.4,51.1,39.9,9.5,0.6,Wednesday,11
2017-11-09,58417,15.01,47.6,55.9,39.9,6.5,0.0,Thursday,11
2017-11-10,38432,13.71,44.4,55.9,30.9,15.2,0.0,Friday,11
2017-11-11,28142,13.74,31.0,37.9,26.1,11.3,0.0,Saturday,11
2017-11-12,32471,14.87,39.5,46.9,26.1,4.3,0.0,Sunday,11
2017-11-13,38753,12.49,45.4,50.0,34.0,6.2,0.0,Monday,11
2017-11-14,52279,13.64,43.0,50.0,39.0,8.3,0.05,Tuesday,11
2017-11-15,54230,12.71,43.5,51.1,37.9,7.4,0.0,Wednesday,11
2017-11-16,49737,13.12,52.2,59.0,37.9,10.2,0.7,Thursday,11
2017-11-17,48991,14.67,45.5,59.0,41.0,16.8,0.08,Friday,11
2017-11-18,27745,14.61,44.0,52.0,36.0,7.2,0.0,Saturday,11
2017-11-19,31598,15.5,53.5,60.1,36.0,15.7,0.33,Sunday,11
2017-11-20,45121,12.48,43.1,60.1,37.0,13.1,0.02,Monday,11
2017-11-21,52451,15.0,49.1,59.0,37.0,11.2,0.0,Tuesday,11
2017-11-22,32298,15.14,51.7,59.0,43.0,8.7,0.0,Wednesday,11
2017-11-23,13705,17.55,38.7,55.0,34.0,10.9,0.16,Thursday,11
2017-11-24,23724,18.91,43.0,51.1,34.0,5.7,0.0,Friday,11
2017-11-25,30518,25.4,48.6,57.9,37.0,6.9,0.0,Saturday,11
2017-11-26,27181,13.7,49.3,57.9,42.1,13.0,0.0,Sunday,11
2017-11-27,46733,13.08,45.3,53.1,42.1,12.9,0.0,Monday,11
2017-11-28,51170,13.06,44.0,53.1,37.0,8.1,0.0,Tuesday,11
2017-11-29,55295,13.36,54.4,64.0,37.0,10.4,0.0,Wednesday,11
2017-11-30,51700,11.95,44.2,64.0,39.9,7.3,0.0,Thursday,11
2017-12-01,50708,12.98,50.4,54.0,39.9,9.3,0.02,Friday,12
2017-12-02,38923,14.49,44.2,53.1,39.9,5.5,0.0,Saturday,12
2017-12-03,33728,13.15,45.3,48.0,39.9,5.0,0.0,Sunday,12
2017-12-04,49630,12.86,45.5,52.0,39.9,5.0,0.0,Monday,12
2017-12-05,41792,12.43,53.8,60.1,39.9,11.4,0.0,Tuesday,12
2017-12-06,46335,12.2,50.1,60.1,41.0,11.9,0.69,Wednesday,12
2017-12-07,45367,12.21,42.7,59.0,39.9,13.2,0.0,Thursday,12
2017-12-08,41330,11.66,39.1,46.0,36.0,8.7,0.0,Friday,12
2017-12-09,10804,13.79,35.2,41.0,30.9,6.8,0.0,Saturday,12
2017-12-10,19815,13.85,35.0,39.9,30.9,10.9,0.34,Sunday,12
2017-12-11,41838,12.99,38.0,43.0,32.0,9.4,0.0,Monday,12
2017-12-12,42620,12.23,44.5,51.8,39.0,9.6,0.0,Tuesday,12
2017-12-13,32623,11.8,29.2,51.1,21.9,21.0,0.0,Wednesday,12
2017-12-14,27495,13.3,28.3,33.1,21.9,11.2,0.05,Thursday,12
2017-12-15,22944,11.74,25.5,33.1,23.0,6.5,0.02,Friday,12
2017-12-16,19060,12.26,30.9,39.9,23.0,12.9,0.13,Saturday,12
2017-12-17,22403,11.64,35.7,39.9,25.0,5.9,0.0,Sunday,12
2017-12-18,40168,12.76,38.4,46.9,33.1,5.7,0.02,Monday,12
2017-12-19,49503,11.83,50.2,55.9,34.0,10.9,0.0,Tuesday,12
2017-12-20,41463,14.19,47.7,55.9,39.9,14.3,0.0,Wednesday,12
2017-12-21,37592,11.66,37.2,53.1,34.0,9.2,0.0,Thursday,12
2017-12-22,34341,14.51,40.1,51.1,34.0,6.3,0.0,Friday,12
2017-12-23,9608,17.3,41.2,53.1,36.0,7.4,0.05,Saturday,12
2017-12-24,13216,13.15,40.3,53.1,37.0,10.1,0.49,Sunday,12
2017-12-25,6479,16.75,36.3,41.0,32.0,15.8,0.23,Monday,12
2017-12-26,14113,11.75,27.0,39.0,24.1,16.4,0.22,Tuesday,12
2017-12-27,16365,13.72,22.8,28.9,19.0,10.5,0.0,Wednesday,12
2017-12-28,13420,11.01,17.3,25.0,14.0,15.2,0.0,Thursday,12
2017-12-29,13759,10.92,15.5,21.9,12.0,12.0,0.0,Friday,12
2017-12-30,5956,12.39,20.0,23.0,18.0,7.8,0.0,Saturday,12
2017-12-31,6569,13.17,22.0,23.0,19.9,13.6,0.48,Sunday,12
2018-01-01,5500,20.77,12.6,21.9,8.1,15.1,0.0,Monday,1
2018-01-02,18818,11.34,18.4,26.1,8.1,12.3,0.0,Tuesday,1
2018-01-03,24299,11.21,22.6,30.0,14.0,7.5,0.0,Wednesday,1
2018-01-04,1922,17.33,26.1,30.0,17.1,17.0,0.02,Thursday,1
2018-01-05,4972,16.16,16.7,28.9,10.0,22.4,0.0,Friday,1
2018-01-06,4295,29.81,11.8,19.9,8.1,19.8,0.0,Saturday,1
2018-01-07,5640,12.76,10.8,18.0,6.1,11.7,0.0,Sunday,1
2018-01-08,15821,17.42,22.2,30.9,6.1,9.4,0.0,Monday,1
2018-01-09,25091,13.09,35.5,43.0,18.0,11.2,0.0,Tuesday,1
2018-01-10,28252,11.87,34.2,43.0,26.1,6.1,0.0,Wednesday,1
2018-01-11,33961,12.06,40.1,46.9,26.1,4.8,0.0,Thursday,1
2018-01-12,22254,13.36,47.9,60.1,35.1,9.4,0.01,Friday,1
2018-01-13,17760,11.61,41.7,60.1,25.0,14.4,0.79,Saturday,1
2018-01-14,12399,23.56,20.0,25.0,16.0,13.8,0.11,Sunday,1
2018-01-15,17637,11.04,21.6,30.0,15.1,12.2,0.0,Monday,1
2018-01-16,30278,11.39,27.9,33.1,16.0,6.9,0.0,Tuesday,1
2018-01-17,19010,10.39,33.8,36.0,24.1,7.9,0.05,Wednesday,1
2018-01-18,27662,11.02,26.0,36.0,19.9,12.4,0.12,Thursday,1
2018-01-19,30525,11.87,31.2,39.0,19.9,9.6,0.0,Friday,1
2018-01-20,28507,14.61,43.4,54.0,26.1,11.0,0.0,Saturday,1
2018-01-21,27908,14.16,46.1,54.0,37.0,5.3,0.0,Sunday,1
2018-01-22,36865,20.77,42.1,52.0,37.9,7.1,0.0,Monday,1
2018-01-23,28797,13.4,44.8,59.0,35.6,9.1,0.03,Tuesday,1
2018-01-24,36078,11.51,42.9,60.1,34.0,14.2,0.28,Wednesday,1
2018-01-25,31147,11.39,29.5,45.0,24.1,14.6,0.0,Thursday,1
2018-01-26,33073,11.98,32.0,39.0,24.1,6.6,0.0,Friday,1
2018-01-27,34351,22.88,42.1,57.0,28.0,7.8,0.0,Saturday,1
2018-01-28,20101,21.78,50.3,57.0,35.1,6.4,0.19,Sunday,1
2018-01-29,36799,11.98,42.8,54.0,39.0,8.8,0.08,Monday,1
2018-01-30,27996,10.92,34.2,44.1,30.0,11.2,0.06,Tuesday,1
2018-01-31,31276,11.03,26.2,37.0,19.0,13.0,0.0,Wednesday,1
2018-02-01,35561,11.32,36.9,45.0,19.0,8.1,0.0,Thursday,2
2018-02-02,26313,10.91,33.4,45.0,21.9,13.7,0.23,Friday,2
2018-02-03,18385,12.37,22.4,39.0,17.1,13.5,0.18,Saturday,2
2018-02-04,13959,11.17,34.8,45.0,17.1,8.2,0.0,Sunday,2
2018-02-05,29068,12.04,37.4,46.9,30.0,12.6,1.01,Monday,2
2018-02-06,34102,11.46,31.6,41.0,28.0,6.1,0.0,Tuesday,2
2018-02-07,15289,10.59,32.8,46.9,28.0,8.3,0.0,Wednesday,2
2018-02-08,31564,17.39,32.8,46.9,26.1,12.9,0.85,Thursday,2
2018-02-09,31567,11.61,30.8,36.0,26.1,8.2,0.0,Friday,2
2018-02-10,16324,15.01,42.0,51.1,28.0,5.5,0.0,Saturday,2
2018-02-11,8809,11.4,45.6,60.1,37.9,4.7,0.82,Sunday,2
2018-02-12,35139,18.19,48.1,63.0,41.0,11.4,0.99,Monday,2
2018-02-13,35189,11.13,33.0,41.0,27.0,9.9,0.0,Tuesday,2
2018-02-14,39591,13.46,40.5,54.0,27.0,6.8,0.01,Wednesday,2
2018-02-15,44193,12.13,51.0,61.0,36.0,6.8,0.13,Thursday,2
2018-02-16,29191,11.97,56.1,61.0,44.1,9.1,0.16,Friday,2
2018-02-17,17921,15.18,36.0,59.0,30.0,11.3,0.05,Saturday,2
2018-02-18,21538,17.15,37.6,45.0,30.0,8.8,0.62,Sunday,2
2018-02-19,25677,12.83,41.5,48.9,33.1,5.6,0.02,Monday,2
2018-02-20,44480,17.41,53.9,70.0,33.1,6.9,0.03,Tuesday,2
2018-02-21,53115,30.36,61.8,79.0,46.9,7.7,0.0,Wednesday,2
2018-02-22,27010,11.09,50.6,79.0,37.9,10.1,0.02,Thursday,2
2018-02-23,25634,12.7,37.8,41.0,37.0,9.1,0.11,Friday,2
2018-02-24,25550,14.26,46.7,54.0,36.0,7.4,0.07,Saturday,2
2018-02-25,16150,19.66,42.3,54.0,39.9,9.6,0.62,Sunday,2
2018-02-26,42570,12.38,46.1,52.0,39.9,6.4,0.22,Monday,2
2018-02-27,48516,14.21,47.3,57.0,39.9,7.5,0.0,Tuesday,2
2018-02-28,50709,15.03,49.5,62.1,39.9,9.2,0.0,Wednesday,2
2018-03-01,45564,13.9,54.5,62.1,42.1,6.0,0.0,Thursday,3
2018-03-02,6855,13.45,41.9,57.9,35.6,19.1,1.47,Friday,3
2018-03-03,28364,16.37,40.6,46.9,36.0,20.1,0.71,Saturday,3
2018-03-04,25262,13.33,41.9,46.9,37.9,16.6,0.0,Sunday,3
2018-03-05,36774,11.71,37.5,44.1,35.1,15.7,0.0,Monday,3
2018-03-06,42689,13.19,39.5,46.9,34.0,8.2,0.0,Tuesday,3
2018-03-07,8188,10.35,36.6,41.0,33.8,14.7,0.1,Wednesday,3
2018-03-08,28440,11.29,37.4,42.1,34.0,12.7,0.8,Thursday,3
2018-03-09,34912,12.98,36.8,44.1,30.9,14.0,0.0,Friday,3
2018-03-10,25444,14.9,37.4,44.1,30.9,14.0,0.0,Saturday,3
2018-03-11,27597,24.69,38.9,46.0,33.1,10.3,0.0,Sunday,3
2018-03-12,36340,13.36,38.2,46.0,33.1,10.5,0.0,Monday,3
2018-03-13,23137,11.05,37.3,43.0,33.1,14.1,0.21,Tuesday,3
2018-03-14,35377,11.43,36.7,42.1,32.0,16.3,0.05,Wednesday,3
2018-03-15,39574,21.85,38.6,48.0,32.0,15.0,0.0,Thursday,3
2018-03-16,34921,12.06,37.6,48.0,34.0,16.7,0.0,Friday,3
2018-03-17,27672,17.89,36.4,48.0,28.9,14.8,0.0,Saturday,3
2018-03-18,25158,14.38,37.4,48.0,28.9,11.6,0.0,Sunday,3
2018-03-19,39278,12.72,39.8,46.9,30.0,7.0,0.0,Monday,3
2018-03-20,35532,11.49,35.9,46.9,30.9,9.8,0.0,Tuesday,3
2018-03-21,3755,12.19,35.7,39.9,30.9,15.1,0.0,Wednesday,3
2018-03-22,27308,11.82,39.6,51.1,32.0,13.8,0.64,Thursday,3
2018-03-23,38528,13.43,42.7,51.1,33.1,11.0,0.01,Friday,3
2018-03-24,34398,20.73,43.3,51.1,37.0,10.2,0.0,Saturday,3
2018-03-25,25562,12.97,40.4,51.1,35.1,11.0,0.0,Sunday,3
2018-03-26,40295,12.77,40.4,50.0,34.0,9.1,0.0,Monday,3
2018-03-27,41354,12.18,39.4,50.0,34.0,5.8,0.0,Tuesday,3
2018-03-28,42520,12.54,43.7,52.0,35.1,5.5,0.04,Wednesday,3
2018-03-29,39293,16.09,49.6,53.1,39.0,5.2,0.03,Thursday,3
2018-03-30,34787,13.86,50.1,60.1,43.0,6.3,0.02,Friday,3
2018-03-31,41794,26.89,47.1,60.1,39.9,10.7,0.04,Saturday,3
2018-04-01,33149,21.5,50.4,59.0,39.9,11.0,0.0,Sunday,4
2018-04-02,22063,16.4,39.8,59.0,32.0,8.1,0.4,Monday,4
2018-04-03,25881,10.72,40.8,44.1,32.0,7.0,0.15,Tuesday,4
2018-04-04,36753,12.15,45.9,57.0,39.0,9.3,0.28,Wednesday,4
2018-04-05,39814,13.38,41.6,57.0,35.1,18.2,0.11,Thursday,4
2018-04-06,35624,13.14,44.8,62.1,35.1,10.7,0.0,Friday,4
2018-04-07,33245,14.38,45.7,62.1,37.0,10.5,0.09,Saturday,4
2018-04-08,28410,14.94,38.9,48.9,33.1,12.2,0.0,Sunday,4
2018-04-09,40509,11.93,38.7,48.9,33.1,10.6,0.0,Monday,4
2018-04-10,43051,11.53,43.2,50.0,33.1,7.9,0.0,Tuesday,4
2018-04-11,48612,12.48,44.4,52.0,37.9,6.9,0.0,Wednesday,4
2018-04-12,53168,13.6,50.6,60.1,37.9,8.1,0.0,Thursday,4
2018-04-13,63510,24.08,65.4,82.0,46.0,11.1,0.0,Friday,4
2018-04-14,62597,22.91,61.6,82.0,51.1,9.4,0.0,Saturday,4
2018-04-15,20440,12.31,44.4,69.1,39.0,18.4,0.0,Sunday,4
2018-04-16,26289,13.66,46.6,61.0,39.0,18.1,1.24,Monday,4
2018-04-17,44689,11.76,46.2,61.0,39.9,13.8,1.62,Tuesday,4
2018-04-18,51110,13.2,44.7,55.0,39.0,11.6,0.0,Wednesday,4
2018-04-19,38298,11.34,46.2,55.0,39.0,9.9,0.07,Thursday,4
2018-04-20,47052,16.0,43.2,50.0,37.9,16.3,0.08,Friday,4
2018-04-21,63599,23.5,48.8,62.1,37.9,10.4,0.0,Saturday,4
2018-04-22,54284,21.24,55.2,64.9,41.0,8.1,0.0,Sunday,4
2018-04-23,57767,16.77,53.5,64.9,45.0,7.8,0.0,Monday,4
2018-04-24,58527,14.89,54.8,66.0,45.0,7.9,0.0,Tuesday,4
2018-04-25,31214,17.29,56.1,66.0,46.0,10.4,0.42,Wednesday,4
2018-04-26,66077,16.64,59.6,70.0,50.0,9.9,0.29,Thursday,4
2018-04-27,39154,12.33,54.5,70.0,48.9,8.1,0.17,Friday,4
2018-04-28,56745,21.1,56.7,66.0,48.9,6.2,0.05,Saturday,4
2018-04-29,44837,18.7,54.2,66.0,50.0,10.6,0.22,Sunday,4
2018-04-30,41075,13.16,49.0,57.9,44.1,15.8,0.15,Monday,4
2018-05-01,72035,17.45,60.3,82.0,44.1,7.8,0.0,Tuesday,5
2018-05-02,76773,16.61,76.9,89.1,66.0,10.3,0.0,Wednesday,5
2018-05-03,69056,20.44,82.3,93.0,64.9,10.8,0.0,Thursday,5
2018-05-04,71199,17.76,75.8,93.0,68.0,5.5,0.01,Friday,5
2018-05-05,63329,24.56,70.3,84.0,61.0,11.2,0.0,Saturday,5
2018-05-06,48993,17.53,62.6,75.9,57.0,7.6,0.0,Sunday,5
2018-05-07,68917,17.65,62.1,75.0,54.0,5.6,0.0,Monday,5
2018-05-08,74313,18.98,61.8,75.0,54.0,5.9,0.0,Tuesday,5
2018-05-09,78458,18.08,63.5,73.9,54.0,4.8,0.0,Wednesday,5
2018-05-10,67455,16.11,59.4,73.9,54.0,6.5,0.0,Thursday,5
2018-05-11,75266,18.96,65.1,73.0,55.9,8.3,0.19,Friday,5
2018-05-12,34535,16.28,59.2,73.0,54.0,7.3,0.06,Saturday,5
2018-05-13,25986,17.89,53.6,64.0,52.0,7.3,0.14,Sunday,5
2018-05-14,64729,15.9,58.4,71.1,52.0,5.0,0.1,Monday,5
2018-05-15,52826,16.03,69.1,91.9,52.0,9.4,0.02,Tuesday,5
2018-05-16,32766,12.53,62.9,70.0,55.9,6.7,0.44,Wednesday,5
2018-05-17,49789,15.31,60.2,73.4,55.0,6.0,0.64,Thursday,5
2018-05-18,63113,17.44,64.9,73.0,55.0,8.9,0.02,Friday,5
2018-05-19,18026,15.37,54.4,66.9,50.0,10.7,0.2,Saturday,5
2018-05-20,56949,23.55,66.7,84.0,50.0,7.1,0.44,Sunday,5
2018-05-21,71220,22.68,68.9,84.0,55.0,7.6,0.0,Monday,5
2018-05-22,48508,13.95,64.6,79.0,55.9,5.0,0.0,Tuesday,5
2018-05-23,72655,19.2,66.2,82.0,55.9,5.1,0.42,Wednesday,5
2018-05-24,74810,19.33,74.5,86.0,57.0,7.6,0.21,Thursday,5
2018-05-25,69345,20.34,77.9,89.1,66.0,9.6,0.0,Friday,5
2018-05-26,51597,32.99,82.3,91.9,68.0,9.3,0.0,Saturday,5
2018-05-27,25814,24.0,68.8,91.9,59.0,11.2,0.12,Sunday,5
2018-05-28,49043,22.91,60.2,82.0,55.9,8.3,0.41,Monday,5
2018-05-29,69090,17.07,72.8,87.1,55.9,6.0,0.0,Tuesday,5
2018-05-30,72321,16.62,69.0,87.1,63.0,7.8,0.0,Wednesday,5
2018-05-31,55794,13.87,64.0,77.0,60.1,7.1,0.0,Thursday,5
